Roll Angle (deg),Gz (deg/s)
43.62913860460928,29.047359577580043
43.727642525893714,29.551176385330766
43.82421260488577,28.97102369761781
43.91716945222629,27.887054202154133
44.01038075250001,27.963390082116366
44.10537322330619,28.49774124185198
44.20514940925666,29.93285578514192
44.304671142273925,29.856519905179688
44.40419287529119,29.856519905179688
44.50737873054664,30.95575657663581
44.61163328812157,31.276367272477177
44.716600313909474,31.490107736371424
44.81571492223361,29.734382497240116
44.9133028129585,29.276367217466735
45.00941487667078,28.833619113685796
45.10685009563575,29.230565689489392
45.20667717217287,29.94812296113437
45.30365437585806,29.093161105557378
45.399461096050494,28.742016057731114
45.49628562797576,29.047359577580043
45.59514578336668,29.65804661727789
45.69380237641104,29.5969779133081
45.78915108132371,28.604611473799103
45.87910538405237,26.98629081859981
45.968194546808135,26.726748826728222
46.0575381624971,26.803084706690456
46.14907007341166,27.459573274365642
46.24111089019262,27.612245034290105
46.33004738118846,26.680947298750887
46.41684646754535,26.039725907068146
46.50390000683545,26.11606178703038
46.59024107791257,25.902321323136135
46.66716739046102,23.07789376453359
46.74129472074418,22.238199084949052
46.81547294161398,22.253466260941504
46.88359518267345,20.436672317840408
46.9518192049062,20.4672066698253
47.02233330353782,21.15422958948538
47.09422144800876,21.566443341281424
47.166007811306415,21.53590898929653
47.234282724125805,20.482473845817747
47.29695967241464,18.80308448664867
47.35622695139848,17.78018369515478
47.41549423038233,17.78018369515478
47.475626649339084,18.039725687026362
47.5350974906695,17.84125239912456
47.59034441330867,16.574076791751533
47.64034960552377,15.001557664529578
47.688013830753356,14.299267568877054
47.733845994863856,13.749649233148991
47.78079775188046,14.085527104982809
47.82902177356311,14.467206504793962
47.87510839060682,13.825985113111225
47.91305251378788,11.383236954319838
47.94509332891854,9.612244539196086
47.9753020829301,9.062626203468023
48.004696587555394,8.818351387588885
48.03292060868794,8.467206339762622
48.06414717443233,9.367969723316946
48.09476305313702,9.184763611407593
48.120035420244356,7.581710132200745
48.1401678381009,6.039725356963683
48.15780661721201,5.291633733333823
48.176412317469314,5.581710077190299
48.19608672004609,5.902320773031668
48.216778934355695,6.207664292880592
48.232941886454206,4.848885629552884
48.245593388074454,3.795450486074099
48.251578222844664,1.7954504310636525
48.25603634001563,1.3374351512902678
48.25891684900071,0.8641526955244372
48.25986351569342,0.28400000781148343
48.26055572945292,0.20766412784925264
48.261553286732266,0.29926718380392947
48.26468824865056,0.9404885754866681
48.26380285422417,-0.2656183279165782
48.25823552582676,-1.6701985192216244
48.25027633985721,-2.3877557908665943
48.23860214106283,-3.502259638315163
48.225197662322635,-4.021343622058333
48.21184407416908,-4.006076446065887
48.19899939188194,-3.853404686141425
48.18625649076809,-3.822870334156532
48.17473496373363,-3.4564581103378247
48.16153404734,-3.960274918088548
48.14563592985437,-4.769435245688194
48.12347827021184,-6.647297892759072
48.09439949078607,-8.72363382773175
48.06521893018701,-8.754168179716642
48.038226664813536,-8.097679612041457
48.01067460298701,-8.265618547958363
47.98368233761354,-8.097679612041457
47.95867480511908,-7.502259748336057
47.93356549145135,-7.532794100320948
47.91074625418248,-6.845771180660871
47.8834995358758,-8.174015492003686
47.85040040010535,-9.929740731134995
47.814451391482976,-10.78470258671198
47.77809525816747,-10.906839994651548
47.74316406127792,-10.479359066863058
47.710930065480376,-9.67019873926341
47.680375459042,-9.166381931512687
47.65038064905668,-8.99844299559578
47.62023316731143,-9.044244523573118
47.59008568556619,-9.044244523573118
47.55515448867664,-10.479359066863058
47.51910369888098,-10.815236938696872
47.47979591154027,-11.792336202213427
47.43356700441632,-13.868672137186104
47.38672741025267,-14.051878249095457
47.34345015715392,-12.983175929624226
47.30012201346853,-12.998443105616673
47.25776079092933,-12.708366761760194
47.21641738012296,-12.403023241911272
47.17710959278225,-11.792336202213427
47.142127505306064,-10.494626242855503
47.1091301507089,-9.899206379150103
47.07536943731211,-10.128214019036795
47.039369538103095,-10.799969762704425
46.994362005058534,-13.502259913367395
46.948387550867785,-13.792336257223873
46.905822765982016,-12.76943546572998
46.86320709050961,-12.784702641722426
46.822270804396375,-12.280885833971702
46.784845968761395,-11.227450690492919
46.747777367232906,-11.120580458545795
46.71075965629106,-11.105313282553348
46.67674448996107,-10.204549898999026
46.64232219893794,-10.326687306938595
46.60474469154304,-11.273252218470258
46.56207812548399,-12.799969817714873
46.51900443473181,-12.922107225654443
46.47414957344718,-13.456458385390057
46.43178835090798,-12.708366761760194
46.39461796820621,-11.151114810530688
46.35871985017048,-10.769435410719534
46.325010027360335,-10.112946843044348
46.29547323265479,-8.861038411663763
46.26659801557559,-8.662565123761965
46.240267327828455,-7.899206324139656
46.21322417186834,-8.112946788033902
46.18129551959064,-9.578595683308732
46.14865439909997,-9.792336147202981
46.116878418582196,-9.532794155331395
46.08652737449039,-9.105313227542903
46.058364625624165,-8.448824659867718
46.03233928139688,-7.807603268184979
46.00799332652876,-7.303786460434256
45.986039229232794,-6.586229188789288
45.962202180231095,-7.151114700509795
45.93648217952366,-7.716000212230301
45.908115868310865,-8.509893363837502
45.877408590112566,-9.212183459490026
45.848380701273435,-8.708366651739302
45.82098131120683,-8.219817019981026
45.79648268457879,-7.349587988411595
45.7729000885103,-7.074778820547564
45.75247270881358,-6.128213909015902
45.734030061995874,-5.532794045310502
45.71446782227206,-5.868671917144317
45.69297174025587,-6.448824604857272
45.675699576930924,-5.181648997484241
45.66015769355179,-4.662565013741071
45.64609163718526,-4.219816909960133
45.633501407831325,-3.777068806179194
45.615109651600264,-5.517526869318056
45.59320644489094,-6.570962012796841
45.57522181335301,-5.395389461378486
45.562936927518926,-3.685465750224517
45.55319657101692,-2.922106950602209
45.54014832638322,-3.9144733901112096
45.526896519402946,-3.9755420940809945
45.516952600554376,-2.9831756545719936
45.5111817098104,-1.7312672231914092
45.50551260023971,-1.7007328712065168
45.493024152059064,-3.7465344541943018
45.47575198873412,-5.181648997484241
45.46433224287294,-3.425923758352932
45.45912114858203,-1.5633282872745013
45.454978756610586,-1.2427175914331323
45.44798649178722,-2.097679447010117
45.44211381986997,-1.7618015751763014
45.43837855259166,-1.120580183493563
45.436984252298856,-0.41829008784103977
45.43716756019194,0.054992367924791036
45.438317789231206,0.3450687117812679
45.437941300671234,-0.11294656799211658
45.432984659313526,-1.4869924073122707
45.42843514264895,-1.3648549993727013
45.42754974822256,-0.2656183279165782
45.42992135134123,0.7114809355999758
45.43117336155378,0.37560306376616037
45.42962638950105,-0.46409161581837827
45.431387305580024,0.528274823690622
45.43503117336473,1.0931603354111297
45.434451122458185,-0.17401527196190136
45.42949448110048,-1.4869924073122707
45.42794750904775,-0.46409161581837827
45.433219875604976,1.581709967169407
45.436609290456474,1.0168244554488988
45.43811575360223,0.4519389437283913
45.442777433119765,1.3985038552600526
45.449423845516314,1.9939237189654522
45.45556135204645,1.8412519590409908
45.453709036473875,-0.5556946717730552
45.4548083749265,0.3298015357888217
45.46023341324366,1.627511495146745
45.46835565265281,2.4366718227463915
45.47388247214325,1.6580458471316377
45.477882574034446,1.2000305673582525
45.484885220537485,2.100793950912576
45.495653770451995,3.230564974353591
45.504946493353906,2.7878168705726534
45.509404610524875,1.3374351512902678
45.512641353616445,0.9710229274715605
45.51638700257443,1.1236946873960219
45.522931633797704,1.9633893669805607
45.53344573077901,3.15422909439136
45.54650435709239,3.9175878940136686
45.558799624606145,3.688580254126976
45.56870303454775,2.9710229824820065
45.579522475048904,3.2458321503460374
45.59095260258975,3.4290382622553914
45.6029934171703,3.612244374164745
45.61274415535198,2.925221454504668
45.621171738280985,2.528274878701068
45.625070058998894,1.1694962153733606
45.62881570795688,1.1236946873960219
45.63525855800687,1.9328550149956683
45.64419504680229,2.6809466386255294
45.65231728621144,2.4366718227463915
45.660439525620596,2.4366718227463915
45.66978313910915,2.803084046565099
45.6806025796103,3.2458321503460374
45.69361031533704,3.902320718021221
45.70682161341034,3.9633894219910064
45.71585988337904,2.711480990610422
45.72413479454812,2.4824733507237298
45.7291018175855,1.4901069112147296
45.73681693230152,2.3145344148068223
45.74702568576298,3.0626260384366835
45.75799779802406,3.2916336783233757
45.772023345483625,4.207664237870146
45.78457306593059,3.764916134089207
45.793814898245856,2.772549694580207
45.804430776400444,3.1847634463762526
45.81804919916688,4.085526829930576
45.83232919955965,4.2840001178323766
45.8449807011799,3.795450486074099
45.852543144136,2.2687328868294836
45.856899480133684,1.3069007993053758
45.86145937847793,1.3679695032751602
45.87192258487259,3.1389619183989144
45.88360716534665,3.505374142217622
45.893408794114976,2.9404886304971147
45.9034648758165,3.0168245104593456
45.91418253514438,3.2152977983611453
45.92663047441806,3.734381782104314
45.93724635257265,3.1847634463762526
45.941602688570335,1.3069007993053758
45.94565368104817,1.2152977433506988
45.952401874618005,2.024458070950345
45.958030475281724,1.6885801991165301
45.959944063120616,0.5740763516679604
45.964402180291586,1.3374351512902678
45.964890831704516,0.14659542387946806
45.9615117985327,-1.0137099515464398
45.96032106058646,-0.3572213838712552
45.96330335074482,0.8946870475093296
45.96343576805126,0.039725191932344917
45.963975310050834,0.16186259987191406
45.968484317808446,1.3527023272827143
45.975130730204995,1.9939237189654522
45.97989419089581,1.4290382072449452
45.97987393644233,-0.006076336044993547
45.97791983969647,-0.5862290237579475
45.97393011948495,-1.1969160634557936
45.972179585085655,-0.5251603197881628
45.97261734591194,0.13132824788702183
45.975243401963816,0.7878168155622065
45.972983961698105,-0.6778320797126244
45.97250569196485,-0.14348091997700893
45.97502996684344,0.7572824635773142
45.974653478283464,-0.11294656799211658
45.969645946339114,-1.502259583304717
45.965554444954314,-1.2274504154406862
45.96853673511268,0.8946870475093296
45.97075566647142,0.6656794076226373
45.970684521431295,-0.021343512037439765
45.97259810927019,0.5740763516679604
45.97446080652244,0.5588091756755142
45.970776429830764,-1.1053130075011168
45.963936836767324,-2.0518779190327785
45.957249915463805,-2.00607639105544
45.95117368119998,-1.822870279146086
45.94616614925563,-1.502259583304717
45.9446191772029,-0.46409161581837827
45.94047678523146,-1.2427175914331323
45.93134711576915,-2.7389008386928557
45.92567800619846,-1.7007328712065168
45.92275698830641,-0.8763053676144245
45.9175458940155,-1.5633282872745013
45.913403502044055,-1.2427175914331323
45.90854864185963,-1.4564580553273783
45.90562762396758,-0.8763053676144245
45.902757496662176,-0.8610381916219783
45.89439118599949,-2.509893198806163
45.8830732213116,-3.3953894063680408
45.8729766307031,-3.028977182549332
45.86796909875875,-1.502259583304717
45.8629615668144,-1.502259583304717
45.85800492545669,-1.4869924073122707
45.85111444180661,-2.0671450950252246
45.84631047220883,-1.4411908793349322
45.84359301666335,-0.8152366636446398
45.84240227871711,-0.3572213838712552
45.838565230265516,-1.1511145354784553
45.83208187130857,-1.9450076870856552
45.822595967739765,-2.8457710706399784
45.81356807945074,-2.7083664867079635
45.80769540753349,-1.7618015751763014
45.8014156109231,-1.8839389831158708
45.79381265906004,-2.2808855589194708
45.784530317837806,-2.784702366670194
45.77819963064078,-1.899206159108317
45.770749350537635,-2.2350840309421325
45.764062429234116,-2.00607639105544
45.756663039717616,-2.219816854949686
45.744683497403386,-3.5938626942698404
45.73138079983647,-3.9908092700734406
45.72006283514858,-3.3953894063680408
45.71276522680537,-2.189282502964794
45.70439891614268,-2.509893198806163
45.69740665131931,-2.097679447010117
45.69148308881542,-1.7770687511687477
45.689528992069555,-0.5862290237579475
45.687116880043924,-0.7236336076899629
45.67900502231444,-2.433557318843932
45.667381714106696,-3.4869924623227173
45.65662354587186,-3.2274504704511324
45.65064909278132,-1.7923359271611938
45.64482731145071,-1.7465343991838553
45.63620654785482,-2.586229078768394
45.62855270540511,-2.296152734911917
45.623239829940914,-1.5938626392593938
45.62082771791528,-0.7236336076899629
45.615718404797654,-1.5327939352896092
45.60816634352123,-2.2656183829270247
45.598731330539074,-2.8305038946475323
45.58853295875729,-3.0595115345342245
45.58062466337438,-2.3724886148741473
45.57683850550943,-1.1358473594860092
45.57478262759029,-0.6167633757428398
45.57226873439137,-0.7541679596748553
45.56878792004627,-1.044244303531332
45.565968683327505,-0.8457710156295322
45.56381102423508,-0.6472977277277321
45.56206048983579,-0.5251603197881628
45.552778148613555,-2.784702366670194
45.54166374627223,-3.3343207023982555
45.533704560302674,-2.3877557908665943
45.52579626491976,-2.3724886148741473
45.51839687540326,-2.219816854949686
45.51542496692457,-0.8915725436068707
45.5102647632203,-1.5480611112820553
45.50169489021105,-2.570961902775948
45.4910385031495,-3.1969161184662402
45.48715056411126,-1.1663817114709012
45.48199036040699,-1.5480611112820553
45.475863235556524,-1.838137455138532
45.47360379529081,-0.6778320797126244
45.47236216675793,-0.3724885598637013
45.47061163235864,-0.5251603197881628
45.46300868049558,-2.2808855589194708
45.45357366751342,-2.8305038946475323
45.443375295731634,-3.0595115345342245
45.4388766696537,-1.3495878233802554
45.43503962120211,-1.1511145354784553
45.4313043539238,-1.120580183493563
45.42904491365809,-0.6778320797126244
45.42749794160536,-0.46409161581837827
45.42803748360493,0.16186259987191406
45.42598160568579,-0.6167633757428398
45.42194099488763,-1.21218323944824
45.41545763593068,-1.9450076870856552
45.41050099457297,-1.4869924073122707
45.40793621078741,-0.7694351356673014
45.40338669412284,-1.3648549993727013
45.398888068044904,-1.3495878233802554
45.396170612499425,-0.8152366636446398
45.3934022663673,-0.8305038396370861
45.38925987439586,-1.2427175914331323
45.383285421305324,-1.7923359271611938
45.374206642429655,-2.723633662700409
45.36589122235361,-2.4946260228137174
45.36256307976843,-0.9984427755539936
45.359082265423325,-1.044244303531332
45.35585590401143,-0.9679084235691015
45.35659900835757,0.22293130384169876
45.35851259619646,0.5740763516679604
45.35991727816894,0.4214045917434988
45.356182010890635,-1.120580183493563
45.349851323693606,-1.899206159108317
45.3430626212168,-2.0366107430403324
45.34110852447094,-0.5862290237579475
45.33925620889836,-0.5556946717730552
45.33597895689982,-0.9831755995615477
45.33392307898068,-0.6167633757428398
45.33486974567339,0.28400000781148343
45.33418791359357,-0.2045496239467936
45.330503536901894,-1.1053130075011168
45.32513977085105,-1.6091298152518398
45.32542485991742,0.08552671990968337
45.32703310423646,0.4824732957132833
45.328234223862374,0.3603358877737141
45.33040226463447,0.6504122316301911
45.32844816788861,-0.5862290237579475
45.32272816773128,-1.716000047198963
45.3167028240541,-1.8076031031536401
45.31281488501586,-1.1663817114709012
45.305873510779136,-2.0824122710176707
45.302748930540524,-0.9373740715842092
45.301405520834365,-0.4030229118485936
45.299044299395376,-0.7083664316975168
45.294545673317444,-1.3495878233802554
45.29142109307883,-0.9373740715842092
45.29180796331848,0.11606107189457571
45.29005742891919,-0.5251603197881628
45.28912114390616,-0.28088550390902434
45.29016959177215,0.3145343597963757
45.2893350879324,-0.25035115192413204
45.281681245482694,-2.296152734911917
45.28166099102921,-0.006076336044993547
45.28108094012267,-0.17401527196190136
45.285081042013864,1.2000305673582525
45.28277071116151,-0.6930992557050706
45.281274629695424,-0.4488244398259321
45.27804826828353,-0.9679084235691015
45.27533081273805,-0.8152366636446398
45.27317315364562,-0.6472977277277321
45.26526485826271,-2.3724886148741473
45.25649142290689,-2.632030606745732
45.251941906242315,-1.3648549993727013
45.24927534128347,-0.7999694876521937
45.25047646090938,0.3603358877737141
45.24679208421771,-1.1053130075011168
45.23995249115427,-2.0518779190327785
45.23708236384886,-0.8610381916219783
45.23207483190451,-1.502259583304717
45.22961182929224,-0.738900783682409
45.22699615492004,-0.7847023116597476
45.22000389009667,-2.097679447010117
45.21911849567028,-0.2656183279165782
45.217825976550756,-0.3877557358561475
45.21632989508467,-0.4488244398259321
45.21697121825753,0.19239695185680653
45.21343951332578,-1.0595114795237783
45.20873732490128,-1.41065652735004
45.20037101423859,-2.509893198806163
45.193836764695,-1.9602748630781015
45.186335594005214,-2.2503512069345786
45.18056470326124,-1.7312672231914092
45.17799991947568,-0.7694351356673014
45.17691096270273,-0.3266870318863629
45.17577111534313,-0.341954207878809
45.16938953755946,-1.9144733351007632
45.163822209162056,-1.6701985192216244
45.16288592414902,-0.28088550390902434
45.16276388852226,-0.03661068802988589
45.16223472820236,-0.15874809596945513
45.16180734905574,-0.1282137439845628
45.164789639214106,0.8946870475093296
45.16451493182741,-0.08241221600722434
45.15792979169718,-1.9755420390705474
45.154092743245585,-1.1511145354784553
45.152545771192855,-0.46409161581837827
45.15227106380616,-0.08241221600722434
45.152861496392376,0.1771297758643603
45.156658035937006,1.1389618633884682
45.15994566961522,0.9862901034640068
45.15855136932242,-0.41829008784103977
45.15445986793762,-1.2274504154406862
45.15184419356542,-0.7847023116597476
45.15207839204514,0.07025954391723725
45.1494118270863,-0.7999694876521937
45.148831776179755,-0.17401527196190136
45.147793709993444,-0.3114198558939167
45.14482180151475,-0.8915725436068707
45.1404249566101,-1.319053471395363
45.133534472960015,-2.0671450950252246
45.12949386216185,-1.21218323944824
45.12591126664346,-1.0747786555162246
45.12227778053843,-1.0900458315086705
45.124903836590306,0.7878168155622065
45.12747900205554,0.7725496395697603
45.12562668648296,-0.5556946717730552
45.11944867104586,-1.8534046311309784
45.118003480166415,-0.433557263833486
45.1154895869675,-0.7541679596748553
45.11155075734262,-1.1816488874633475
45.11188673699563,0.10079389590212949
45.11359676248796,0.5130076476981758
45.11306760216806,-0.15874809596945513
45.108568976090126,-1.3495878233802554
45.103765006492345,-1.4411908793349322
45.10313406499917,-0.18928244795434748
45.10504765283806,0.5740763516679604
45.10685945950367,0.5435419996830682
45.10933284379562,0.742015287584868
45.11180622808757,0.742015287584868
45.11076816190126,-0.3114198558939167
45.10642220758325,-1.303786295402917
45.10039686390607,-1.8076031031536401
45.094117067295684,-1.8839389831158708
45.088804191831485,-1.5938626392593938
45.08374576930049,-1.5175267592971629
45.08168989138135,-0.6167633757428398
45.07912510759579,-0.7694351356673014
45.07299798274533,-1.838137455138532
45.06977162133343,-0.9679084235691015
45.06858088338719,-0.3572213838712552
45.07090159591922,0.6962137596075296
45.07062688853252,-0.08241221600722434
45.06526312248168,-1.6091298152518398
45.05969579408428,-1.6701985192216244
45.0569783385388,-0.8152366636446398
45.054515335926524,-0.738900783682409
45.053986175606624,-0.15874809596945513
45.055747091685596,0.528274823690622
45.05404744787295,-0.5098931437957167
45.052449585233575,-0.47935879181082436
45.04891788030183,-1.0595114795237783
45.04630220592963,-0.7847023116597476
45.04404276566392,-0.6778320797126244
45.04101996659858,-0.9068397195993168
45.03484195116148,-1.8534046311309784
45.02530515700604,-2.861038246632425
45.017193299276556,-2.433557318843932
45.012033095572285,-1.5480611112820553
45.0084505000539,-1.0747786555162246
45.00812490208057,-0.09767939199967057
45.00922424053319,0.3298015357888217
45.00467472386862,-1.3648549993727013
45.00205904949642,-0.7847023116597476
44.998578235151314,-1.044244303531332
44.99820174659134,-0.11294656799211658
44.99268530878058,-1.6549313432291783
